No,Date,Time,Shift,Model No.,Size code,Barcode,Bead Dia.,Air press.,Load,CW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CCW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CON,,PLY,,Ufm,LT-OA,,,1H,,,LB-OA,,,1H,,,RT-OA,,,1H,,,RC-OA,,,1H,,,RB-OA,,,1H,,,LTbulg,,,dent,,,LBbulg,,,dent,,,Circularity,,Ro,Width,,Weight,,Total
7403,2023-10-25,06:50:41,C,101,175/65R14,49403382,14,0.2,2998,132.2,344,1,120.5,341,1,20.6,98,0,5.1,213,0,12,296,0,2.3,313,0,5,41,0,6.3,215,0,11.6,42,0,4.9,228,0,3.7,123,0,13.5,51,1,2.6,78,0,4,177,0,6.1,154,0,1.8,176,0,1.3,197,0,0.9,328,0,0.5,225,0,1.1,58,0,0.2,95,0,0.8,113,0,-211.8,0,129.4,337,1,120.5,335,1,23.1,90,0,6.2,196,0,14.3,285,0,0.6,334,0,4,9,0,6.3,180,0,12.2,11,0,4.9,196,0,4.1,74,0,14.9,288,1,5.3,265,0,4.7,160,0,6.7,211,0,1.3,98,0,1.4,91,0,1.1,290,0,0.9,196,0,1.2,120,0,1.2,25,0,0.6,28,0,234.2,0,11.2,1,-223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7404,2023-10-25,06:51:51,C,101,175/65R14,49403444,14,0.2,2958,145.4,344,5,117.2,351,1,13,215,0,9.4,292,0,17.7,295,0,6.8,7,0,5.1,323,0,7.9,209,0,4.6,359,0,5.3,188,0,3.2,150,0,14.5,233,1,6.4,262,0,7,74,0,2,347,0,3,14,0,2.9,140,0,1.2,248,0,1,261,0,1.3,21,0,0.6,55,0,0.9,65,0,-197.9,0,152.6,340,5,123.1,347,5,12.7,193,0,10.7,286,0,20.2,287,0,6.4,7,0,6.5,293,0,8.2,183,0,4.9,325,0,5.4,151,0,3.4,100,0,27.6,29,1,23,33,0,9.3,122,0,0.9,353,0,3.3,10,0,4,126,0,1.3,140,0,0.7,268,0,0.3,171,0,0.4,250,0,0.6,2,0,223.5,0,12.8,1,-210.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7405,2023-10-25,06:52:16,C,101,175/65R14,49406126,14,0.2,3041,63.1,241,1,7.9,323,1,23.5,350,0,8.1,341,0,17.4,270,0,17.2,108,0,7.6,321,0,10.1,250,0,10.4,113,0,5.4,38,0,6.6,297,0,28,64,1,12.5,8,0,14,89,0,4.9,151,0,5.2,270,0,2.8,32,0,0.4,57,0,1.8,240,0,0.8,154,0,0.9,323,0,0.7,319,0,-218.6,0,66.4,236,1,6.8,1,1,20.9,342,0,8.7,322,0,18.2,256,0,19.4,86,0,9.3,300,0,9,224,0,10.8,76,0,5.8,350,0,6.9,253,0,38.2,79,1,24.9,119,0,12.8,141,0,8.3,182,0,3.6,1,0,1.8,316,0,1.9,207,0,1.1,284,0,1.2,203,0,0.5,212,0,1.1,83,0,253.8,0,17.6,1,-236.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7406,2023-10-25,06:53:06,C,101,175/65R14,49403368,14,0.2,2957,139.3,351,5,117.5,346,1,35.1,102,0,20,241,0,2.8,218,0,7.1,359,0,3.5,215,0,7.9,335,0,9.6,291,0,3.2,139,0,3.2,249,0,15.6,212,1,1.8,238,0,9,110,0,5.3,238,0,2.6,7,0,1.3,202,0,0.3,200,0,0.5,72,0,1.7,307,0,0.5,121,0,0.5,321,0,-191.1,0,146.1,345,5,121.6,341,1,36.1,96,0,22.6,233,0,2.1,258,0,5.5,341,0,4.2,183,0,8,307,0,9.7,257,0,3.3,97,0,2.7,204,0,32.5,324,1,26.2,348,0,10.3,161,0,3.5,262,0,3.5,53,0,2,233,0,0.4,322,0,1.9,108,0,0.6,34,0,0.6,210,0,0.6,21,0,234.2,0,21.5,1,-212.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7407,2023-10-25,06:53:58,C,101,175/65R14,49408757,14,0.2,2955,138.7,210,5,87.1,190,1,44.2,267,0,33,250,0,10.5,89,0,17.3,321,0,11.4,229,0,6.1,39,0,5.3,334,0,2.7,164,0,2.8,81,0,31.6,47,1,24.8,83,0,2.9,74,0,6.3,166,0,3.3,161,0,1.3,51,0,1.7,188,0,1.6,356,0,1.2,331,0,0.4,70,0,0.3,76,0,-201.8,0,143.4,205,5,90.9,186,1,43.4,259,0,32.8,239,0,10.4,75,0,16.9,299,0,10.9,213,0,6.9,4,0,5.2,301,0,2.3,119,0,2.7,33,0,30.2,193,1,21.9,182,0,6.3,53,0,2.6,185,0,4.5,148,0,2.1,197,0,0.4,49,0,1.4,284,0,0.5,72,0,0.4,292,0,0.8,114,0,212.1,0,5.1,1,-206.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7408,2023-10-25,06:54:55,C,101,175/65R14,49402987,14,0.2,3008,133.4,278,1,105,293,1,18.5,317,0,18.5,64,0,5,9,0,11.6,311,0,6.4,104,0,6.7,245,0,10.9,24,0,4.3,46,0,2.2,256,0,15.6,134,1,11.8,156,0,4.4,92,0,2.5,47,0,3,135,0,1.3,161,0,0.4,231,0,1.3,240,0,1.4,49,0,0.8,70,0,0.6,283,0,-226.7,0,141.8,274,5,114.8,286,1,17.5,304,0,18.6,52,0,5.7,359,0,9.8,289,0,4.5,67,0,7.1,214,0,10.7,350,0,4.5,3,0,2.2,223,0,18.8,269,1,15.4,254,0,6.7,146,0,3.6,89,0,1.8,75,0,1.5,125,0,0.8,221,0,0.2,141,0,1.1,115,0,0.1,36,0,0.5,99,0,234.5,0,3.9,1,-230.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7409,2023-10-25,06:56:21,C,101,175/65R14,49402987,14,0.2,3013,131.5,278,1,105.4,293,1,19.7,318,0,18,64,0,3.5,6,0,10.8,305,0,6.1,106,0,6.6,247,0,10.6,23,0,4.2,50,0,2.2,256,0,16.5,135,1,11.7,155,0,3,88,0,2.6,44,0,3.1,133,0,1.6,152,0,0.4,161,0,1.2,236,0,1.6,44,0,0.8,64,0,0.6,283,0,-226.7,0,141.4,274,5,115.3,287,1,18.3,309,0,18.2,52,0,4.8,7,0,11.1,281,0,4.9,65,0,6.6,215,0,10.3,350,0,4.4,4,0,2.1,223,0,20,271,1,16.2,258,0,6.6,152,0,3.7,92,0,1.7,92,0,1.3,134,0,0.8,209,0,0.3,69,0,1.1,110,0,0.2,11,0,0.3,71,0,233.1,0,3.2,1,-229.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7410,2023-10-25,06:57:18,C,101,175/65R14,49403931,14,0.2,3026,159.3,330,5,138.3,343,5,13.4,154,0,14.1,174,0,6.3,228,0,15.6,228,0,5.5,44,0,7.8,223,0,12.8,139,0,4.1,306,0,4,43,0,19.6,210,1,13.4,197,0,5.9,171,0,4,268,0,3,124,0,1,57,0,0.8,95,0,1.3,264,0,0.7,208,0,0.3,242,0,0.1,248,0,-186.5,0,164.1,328,5,144.2,339,5,15.3,141,0,14,167,0,5.7,233,0,14.5,212,0,5.9,20,0,8.9,191,0,12,109,0,4.1,265,0,3.1,2,0,21.3,301,1,12.3,308,0,7.5,178,0,2.2,264,0,2.4,154,0,1.9,66,0,0.6,75,0,1.3,294,0,1,271,0,0.4,98,0,0.8,142,0,215.7,0,14.6,1,-201.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7411,2023-10-25,06:57:47,C,101,175/65R14,49408882,14,0.2,3004,123,214,1,84.4,179,1,17.5,158,0,21.7,242,0,15.4,125,0,13.2,8,0,5.3,172,0,2.5,357,0,6.9,308,0,8,152,0,5.7,334,0,26.6,74,1,14.1,96,0,8.7,145,0,8.5,194,0,2.9,238,0,1.8,82,0,2.4,92,0,1.4,298,0,2,344,0,1.8,231,0,1.1,45,0,-228.8,0,120.7,209,1,82.2,174,1,21.4,145,0,21,230,0,14.6,100,0,11.4,336,0,5.8,137,0,4.1,324,0,7.3,274,0,7.5,120,0,5.3,293,0,13.7,191,1,3.3,219,0,4.4,172,0,6.5,211,0,1.1,59,0,2,242,0,0.8,111,0,1.6,280,0,0.4,162,0,1.1,225,0,1.4,76,0,255.5,0,13.4,1,-242.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7412,2023-10-25,06:58:45,C,101,175/65R14,49406141,14,0.2,3011,135.6,225,1,69.3,249,1,41.8,51,0,23.1,337,0,16.5,145,0,19.9,9,0,16.7,284,0,2.6,186,0,8.4,81,0,0.3,305,0,0.7,4,0,20.7,149,1,13.3,177,0,4.5,223,0,3.6,191,0,3.9,165,0,2.8,35,0,1.7,233,0,1.3,257,0,0.5,80,0,0.5,320,0,0.6,47,0,-222,0,140.2,220,5,75.4,249,1,45,40,0,20.2,329,0,15.7,123,0,21.2,347,0,16.9,257,0,2.1,148,0,8.1,54,0,0.4,328,0,0.7,326,0,12.8,289,1,4.7,257,0,1.6,241,0,6.9,158,0,0.6,356,0,0.8,333,0,1.4,135,0,1.3,233,0,0.9,175,0,0.1,111,0,0.2,351,0,248.9,0,13.5,1,-235.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7413,2023-10-25,06:59:13,C,101,175/65R14,49406157,14,0.2,2975,60.2,224,1,27.4,327,1,17.3,97,0,8.6,327,0,10.2,290,0,9,353,0,17.9,240,0,10.8,112,0,9.8,357,0,4.3,225,0,3.4,81,0,43.3,225,1,32.5,238,0,10.3,149,0,5.6,234,0,7.7,152,0,1,291,0,1.6,221,0,0.9,193,0,1.1,49,0,1.2,263,0,0.5,295,0,-244.6,0,59.4,219,1,35.2,324,1,17.2,81,0,8.8,319,0,10.5,270,0,10.1,323,0,17.3,213,0,10.6,74,0,9.2,324,0,3.1,181,0,2.7,28,0,28.5,124,1,22.1,99,0,12.7,227,0,3.1,196,0,4,172,0,1,254,0,1.1,327,0,1.2,260,0,0.7,55,0,0.2,354,0,0.5,229,0,237.6,0,-3.5,1,-241.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7414,2023-10-25,07:00:12,A,101,175/65R14,49403682,14,0.2,3024,132.4,345,1,129.4,354,5,16.3,149,0,9.2,213,0,5,266,0,5.6,165,0,2.2,73,0,1.6,320,0,9.8,277,0,2.9,207,0,1.7,139,0,22.9,46,1,16.8,75,0,5.9,174,0,5.1,126,0,0.7,181,0,2.1,155,0,0.7,179,0,1.3,322,0,2.1,3,0,0.5,318,0,0.2,158,0,-214.9,0,134.7,342,1,133,349,5,15.2,144,0,10,195,0,5.4,269,0,5.4,148,0,3.2,35,0,2.7,315,0,9.3,249,0,3.3,180,0,1.6,73,0,17.9,276,1,11,222,0,4.8,173,0,7.2,143,0,1.2,356,0,1.2,115,0,1.1,285,0,0.8,254,0,1.9,9,0,0.7,272,0,0.3,311,0,224.1,0,4.6,1,-219.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7415,2023-10-25,07:01:12,A,101,175/65R14,49403389,14,0.2,3029,143.6,339,5,123.8,331,5,13.5,45,0,24.7,259,0,7.4,147,0,12,343,0,7.3,142,0,4.9,41,0,6.1,270,0,5.3,150,0,3.1,281,0,44.5,179,1,37.1,183,0,4.4,348,0,6.4,199,0,2.2,198,0,0.5,229,0,1.3,351,0,0.2,8,0,0.5,22,0,0.6,106,0,0.6,326,0,-212.2,0,149.7,331,5,132,324,5,17.3,34,0,25.4,246,0,6.3,119,0,9.6,331,0,7.5,115,0,4.9,352,0,4.6,227,0,5.4,112,0,3,252,0,28.6,38,1,26.2,12,0,5.1,88,0,3.1,181,0,1.7,13,0,0.9,182,0,1.5,358,0,0.2,219,0,0.8,332,0,0.6,204,0,0.6,19,0,249.3,0,18.5,1,-230.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7416,2023-10-25,07:02:03,A,101,175/65R14,49403756,14,0.2,3049,170.2,339,5,156.1,16,5,30.7,266,0,22.2,229,0,3.2,92,0,6,312,0,4.3,59,0,3.2,213,0,10.3,169,0,3,193,0,0.7,236,0,17.4,282,1,12.9,239,0,1.3,101,0,5.2,117,0,2.2,99,0,1.4,288,0,1.3,253,0,1.2,261,0,0.9,150,0,0.4,324,0,0.5,121,0,-163.2,0,168.6,335,5,153.7,9,5,29.9,258,0,22.6,218,0,6.4,28,0,4.8,309,0,2.6,49,0,3.4,187,0,10.6,132,0,3,151,0,0.5,225,0,38.5,291,1,33.9,314,0,4.3,304,0,6,115,0,3.4,87,0,1.8,323,0,1.2,267,0,1,239,0,0.1,27,0,0.4,217,0,0.6,30,0,185.7,0,11.3,1,-174.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7417,2023-10-25,07:02:54,A,101,175/65R14,49403715,14,0.2,3026,161.9,5,5,150.2,18,5,18.3,301,0,14.5,226,0,7.1,337,0,5.4,243,0,5.4,49,0,5.9,278,0,12,38,0,5.7,158,0,4,155,0,20.9,300,1,18.5,283,0,3.9,235,0,0.9,153,0,2,205,0,1.8,158,0,0.2,67,0,0.4,325,0,1.4,121,0,0.3,162,0,0.5,94,0,-199.4,0,163.4,359,5,150.4,12,5,17.9,295,0,15.5,219,0,10,328,0,6.9,216,0,5.1,30,0,5,255,0,12.1,7,0,5,118,0,3.9,105,0,18.8,330,1,14.3,325,0,3.1,96,0,1.8,231,0,2,235,0,0.9,184,0,1.9,300,0,0.3,203,0,1.8,137,0,0.2,349,0,0.7,328,0,206.4,0,3.5,1,-202.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7418,2023-10-25,07:03:22,A,101,175/65R14,49403732,14,0.2,3027,131.7,342,1,117.7,13,1,26.6,227,0,8.7,191,0,4.1,269,0,9,308,0,4.1,149,0,3.9,223,0,10.9,223,0,5.1,191,0,1.2,177,0,25.5,41,1,22.8,5,0,0.7,139,0,0.6,284,0,1.8,198,0,1.3,63,0,2,260,0,1.2,314,0,1,301,0,0.3,70,0,0.7,86,0,-173.6,0,133,338,1,120.1,9,1,26.3,216,0,7.8,185,0,2.6,286,0,7.9,306,0,3.1,133,0,3.7,200,0,10.9,189,0,5.1,148,0,1.4,118,0,16.7,90,1,12.9,96,0,1.1,253,0,2.6,170,0,2.3,71,0,2.2,63,0,1.1,259,0,0.9,277,0,0.8,307,0,0.4,298,0,0.4,20,0,211.3,0,18.9,1,-192.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7419,2023-10-25,07:09:04,A,22,185/70R14,890926,14,0.2,2958,162.2,1,5,144.7,1,5,4.7,213,0,6.3,274,0,1.7,278,0,7.4,342,0,7.2,88,0,9.3,11,0,9.9,8,0,2.5,115,0,1.2,274,0,25.9,26,1,20.5,13,0,3.1,160,0,3.9,34,0,0.5,162,0,2.3,151,0,0.9,149,0,1.1,214,0,1.6,37,0,0.1,329,0,0.4,197,0,-164.9,0,164.8,359,5,146.9,360,5,4,191,0,7.3,279,0,3.3,259,0,5.7,321,0,6.4,68,0,9.3,343,0,9.7,342,0,2.2,60,0,0.5,254,0,13.6,22,1,8.6,105,0,2.9,56,0,3.9,19,0,1.7,8,0,1.5,156,0,0.7,169,0,1.6,166,0,0.5,36,0,0.3,221,0,0.5,117,0,184.1,0,9.6,1,-174.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7420,2023-10-25,07:09:56,A,22,185/70R14,890930,14,0.2,2991,140.3,4,5,112.1,355,1,22.5,40,0,12.4,349,0,6.7,319,0,9.5,11,0,3.8,76,0,2.2,26,0,7.8,85,0,1.7,224,0,4.3,304,0,15.5,93,1,9.5,108,0,1.1,290,0,2.1,256,0,0.9,132,0,2.1,104,0,0.9,138,0,1.5,281,0,1.1,109,0,1,16,0,1,210,0,-182.7,0,136.1,358,1,107.9,351,1,23.6,38,0,14.1,327,0,8.9,309,0,8.8,351,0,2.6,59,0,2.4,333,0,8,55,0,1.3,171,0,4.8,247,0,15.8,193,1,12.3,229,0,3,251,0,2.1,200,0,2,108,0,1.6,142,0,0.8,155,0,1.5,222,0,0.5,177,0,0.8,341,0,0.8,101,0,182.5,0,-0.1,1,-182.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7421,2023-10-25,07:10:43,A,22,185/70R14,890840,14,0.2,2991,152,352,5,125.8,342,5,18.5,323,0,18.1,274,0,4.3,356,0,13,1,0,2.5,158,0,6.9,8,0,13.8,290,0,2.4,91,0,3.5,292,0,15.3,301,1,12.5,272,0,1.7,359,0,1.9,288,0,1,156,0,1.8,179,0,1.1,288,0,2.1,255,0,1.7,310,0,1,156,0,0.1,283,0,-247.8,0,158.9,348,5,128.8,337,5,17.1,313,0,20.3,261,0,6.7,348,0,12.8,332,0,2.2,156,0,7.1,343,0,12.7,256,0,2.1,43,0,4,252,0,9.7,184,1,4.2,193,0,3.2,353,0,1.9,318,0,0.2,132,0,1.8,167,0,1.2,260,0,2.4,209,0,0.8,172,0,0.8,163,0,1.1,88,0,245.8,0,-1,1,-246.8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7422,2023-10-25,07:11:33,A,22,185/70R14,890539,14,0.2,3008,148.7,340,5,135.8,331,5,21.3,102,0,3.4,95,0,8.4,284,0,2.6,170,0,7.2,42,0,6.5,294,0,14.7,182,0,4,160,0,2.9,144,0,23.1,11,1,23.1,331,0,5.4,112,0,1.6,99,0,0.3,29,0,0.5,135,0,1.1,127,0,0.9,297,0,0.4,354,0,0.7,85,0,0.3,153,0,-229.9,0,151.6,335,5,136.5,327,5,23.5,101,0,1.9,112,0,11.3,275,0,3.2,152,0,7.2,15,0,5.8,268,0,13.4,151,0,3.7,115,0,3,83,0,7.6,1,1,2.6,78,0,3.7,352,0,2.3,336,0,1.7,48,0,0.5,354,0,0.1,197,0,0.8,180,0,1.2,330,0,0.3,54,0,0.3,172,0,231.4,0,0.7,1,-230.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7423,2023-10-25,07:12:20,A,22,185/70R14,890443,14,0.2,3000,137.6,65,1,105.3,35,1,19.2,123,0,6.4,290,0,8,308,0,15.8,344,0,1.1,116,0,6.5,34,0,13.6,206,0,3.4,134,0,2.7,291,0,15,41,1,8.5,32,0,3.8,359,0,3.3,133,0,0.8,95,0,1.2,217,0,1,61,0,1.3,298,0,0.8,314,0,0.7,49,0,0.8,196,0,-178.7,0,137.3,61,1,109.2,30,1,17.8,119,0,7.1,273,0,10.3,298,0,14.5,319,0,2.3,116,0,7.3,351,0,13.2,175,0,3.9,82,0,1.8,240,0,14.3,32,1,7.5,50,0,5.3,337,0,5.2,96,0,1.5,247,0,0.7,87,0,1.7,14,0,0.7,253,0,0.9,290,0,1.2,276,0,0.4,93,0,147.9,0,-15.4,1,-163.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7424,2023-10-25,07:13:08,A,22,185/70R14,890505,14,0.2,2992,143.1,358,5,111.4,22,1,26.3,270,0,1.5,267,0,10.4,5,0,8.1,300,0,3.2,115,0,9.6,332,0,11.3,36,0,2.6,72,0,6.1,261,0,24,123,1,14.7,86,0,8.4,264,0,2.4,121,0,1.2,43,0,1.5,225,0,1.4,78,0,0.5,187,0,0.3,96,0,1.1,347,0,0.6,288,0,-173.6,0,145.6,354,5,110.4,17,1,27.4,257,0,2.4,296,0,11.9,345,0,7.8,271,0,4,84,0,10.3,305,0,12.1,0,0,2.6,14,0,6.2,226,0,14.5,276,1,3.9,248,0,8.8,254,0,3.3,99,0,2.9,341,0,2.2,240,0,0.7,24,0,1.2,192,0,0.9,166,0,0.6,277,0,0.5,130,0,152.6,0,-10.5,1,-163.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7425,2023-10-25,07:13:36,A,22,185/70R14,890480,14,0.2,3025,102.9,353,1,100.3,10,1,10.8,80,0,13.2,232,0,7.9,334,0,3.9,17,0,3.8,122,0,7.7,327,0,6.1,293,0,2.5,230,0,2.6,218,0,19.3,167,1,13.8,158,0,6.1,343,0,4.4,80,0,1.2,70,0,1.5,145,0,1,25,0,0.9,93,0,0.6,56,0,0.6,28,0,0.2,173,0,-176.5,0,99.3,349,1,97.9,7,1,6.2,85,0,12.2,216,0,7.7,311,0,2.8,6,0,4,84,0,8,299,0,4.6,261,0,2.8,196,0,1.6,189,0,22.4,318,1,14,339,0,7.4,270,0,5.7,48,0,0.2,296,0,3.1,142,0,1,360,0,0.2,93,0,0.9,62,0,1,300,0,0.2,160,0,165,0,-5.8,1,-170.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7426,2023-10-25,07:14:20,A,22,185/70R14,890253,14,0.2,3013,101.2,340,1,78,315,1,20.4,349,0,17.7,297,0,4,322,0,9.6,270,0,4.3,95,0,8.1,304,0,11.4,132,0,1.5,1,0,4.2,234,0,9.9,251,1,7.7,260,0,2.5,136,0,1.5,200,0,0.6,170,0,1.5,109,0,1.3,189,0,1.5,319,0,0.7,255,0,1.1,31,0,0.7,136,0,-180.5,0,101.3,335,1,78.1,308,1,21.4,337,0,18.5,285,0,4,320,0,9.3,243,0,3.5,72,0,8,281,0,11.1,106,0,2.1,322,0,2.9,187,0,15.9,257,1,11.8,241,0,4.5,211,0,0.9,53,0,1.4,300,0,1.4,70,0,0.2,280,0,1,200,0,1.1,222,0,1,348,0,1.5,92,0,157.3,0,-11.6,1,-168.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7427,2023-10-25,07:15:34,A,22,185/70R14,890739,14,0.2,3047,154.4,351,5,110.5,26,1,25.5,300,0,15.7,251,0,15.9,328,0,15.6,288,0,3.3,325,0,9.4,307,0,8.2,306,0,1.9,311,0,1.3,154,0,25.1,8,1,21.8,49,0,5.6,348,0,1.4,203,0,1.2,34,0,0.7,211,0,1.5,67,0,0.4,335,0,0.3,343,0,1.2,8,0,0.2,188,0,-222.8,0,151.9,347,5,108.9,24,1,26.4,294,0,18.3,239,0,17.9,316,0,14.7,263,0,3.1,315,0,8,277,0,7.4,283,0,2.5,298,0,1.8,110,0,15.5,190,1,13.4,188,0,3.2,71,0,0.6,310,0,1,311,0,0.6,90,0,1.9,360,0,0.7,154,0,1.1,112,0,1.1,338,0,0.4,91,0,209.8,0,-6.5,1,-216.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7428,2023-10-25,07:16:01,A,22,185/70R14,890436,14,0.2,2992,124.9,51,1,88.1,44,1,28.3,82,0,4.4,175,0,17.1,298,0,8.6,265,0,6.3,350,0,8.3,267,0,16,32,0,4.5,250,0,3.4,163,0,21.8,88,1,20.2,85,0,3.3,118,0,1.1,143,0,1.9,96,0,1,154,0,0.8,11,0,0.5,192,0,1.3,44,0,0.9,63,0,1.3,140,0,-165.6,0,117.3,47,1,83.8,44,1,27.9,75,0,3,197,0,17.7,284,0,8.1,239,0,5.8,321,0,7,241,0,14.9,357,0,4.3,212,0,3.8,96,0,12.2,166,1,7.5,174,0,3.5,311,0,2.1,102,0,2.7,40,0,1.9,73,0,1,14,0,1.5,142,0,0.8,127,0,0.8,56,0,1,112,0,161.3,0,-2.1,1,-163.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
